key,x,y,z,yaw,pitch,roll
x402,2.03961,2.61294,0.801659,-0.0771239,-1.28578,1.72152
x403,2.0739,2.60653,0.814408,-0.114383,-1.33027,1.75673
x404,2.10551,2.59636,0.830192,-0.13059,-1.38202,1.76639
x405,2.1179,2.59161,0.837425,-0.139186,-1.40657,1.76947
x406,2.13004,2.58662,0.843658,-0.149642,-1.42893,1.77326
x407,2.14204,2.58139,0.847275,-0.158079,-1.44567,1.77467
x408,2.15386,2.57601,0.848232,-0.161403,-1.45827,1.77088
x409,2.16615,2.5702,0.846694,-0.156449,-1.4692,1.75856
x410,2.17876,2.56406,0.842898,-0.139011,-1.4801,1.73378
x411,2.19184,2.55744,0.838807,-0.113095,-1.49034,1.70092
x412,2.2045,2.55072,0.836281,-0.0896827,-1.49767,1.67163
x413,2.24404,2.52756,0.836116,-0.0418971,-1.50787,1.60895
x414,2.25561,2.52006,0.837952,-0.0342962,-1.50829,1.5974
x415,2.26401,2.51437,0.839738,-0.0287721,-1.50819,1.58894
x416,2.27463,2.50678,0.842467,-0.0226474,-1.506,1.57922
x417,2.28508,2.49907,0.845601,-0.0240157,-1.50152,1.57754
x418,2.29546,2.49154,0.849094,-0.0370813,-1.49736,1.58822
x419,2.30654,2.48401,0.853159,-0.0669421,-1.49588,1.61627
x420,2.31836,2.47679,0.857818,-0.123327,-1.49945,1.67147
x421,2.33112,2.46962,0.862931,-0.21012,-1.50392,1.75673
x422,2.34405,2.46268,0.867616,-0.299371,-1.50507,1.84316
x423,2.3577,2.45574,0.871602,-0.381295,-1.50531,1.92083
x424,2.3717,2.44903,0.874419,-0.452386,-1.50704,1.98629
x425,2.3866,2.44234,0.875876,-0.524346,-1.51275,2.05098
x426,2.43508,2.42206,0.880589,-0.758664,-1.52296,2.26139
x427,2.47771,2.40484,0.883131,-0.805117,-1.5124,2.28652
x428,2.49141,2.39921,0.882149,-0.792788,-1.50677,2.26642
x429,2.50134,2.39502,0.880528,-0.779836,-1.50228,2.24733
x430,2.51401,2.38951,0.877032,-0.760455,-1.49627,2.21926
x431,2.52605,2.384,0.87204,-0.723657,-1.49009,2.17311
x432,2.53677,2.37885,0.866296,-0.667664,-1.4837,2.10789
x433,2.54653,2.37398,0.860096,-0.605693,-1.4769,2.03696
x434,2.55505,2.36968,0.854118,-0.550105,-1.47018,1.97342
x435,2.56265,2.36591,0.848671,-0.506246,-1.46379,1.92278
x436,2.56911,2.36286,0.844209,-0.479139,-1.45811,1.8903
x437,2.57467,2.36039,0.840435,-0.464585,-1.45281,1.87124
x438,2.58846,2.35596,0.831106,-0.460239,-1.43889,1.85726
x439,2.59146,2.35563,0.828838,-0.460671,-1.4362,1.85615
x440,2.59424,2.3556,0.826503,-0.45775,-1.43414,1.85206
x441,2.59698,2.35588,0.824306,-0.44787,-1.43099,1.84124
x442,2.59975,2.35641,0.822566,-0.433684,-1.42654,1.82618
x443,2.60293,2.35707,0.821035,-0.42053,-1.42266,1.81193
x444,2.60667,2.35769,0.819587,-0.413317,-1.42144,1.80319
x445,2.61138,2.35813,0.818013,-0.416216,-1.42491,1.80384
x446,2.61631,2.35837,0.816311,-0.423546,-1.4271,1.80744
x447,2.62203,2.35842,0.813966,-0.428218,-1.42086,1.80497
x448,2.62635,2.35804,0.811999,-0.431585,-1.41249,1.80171
x449,2.62968,2.35742,0.810457,-0.435633,-1.40607,1.8006
x450,2.63434,2.35602,0.808398,-0.44461,-1.39987,1.80316
x451,2.64336,2.35128,0.803867,-0.453561,-1.3901,1.80087
x452,2.64632,2.34905,0.801991,-0.450613,-1.38624,1.79407
x453,2.64993,2.34586,0.799377,-0.442532,-1.38164,1.7811
x454,2.65308,2.34262,0.796737,-0.430706,-1.37832,1.76472
x455,2.65522,2.3402,0.794724,-0.419477,-1.37699,1.75017
x456,2.65768,2.33715,0.792061,-0.399507,-1.37652,1.72626
x457,2.65952,2.33449,0.789513,-0.374979,-1.37658,1.69863
x458,2.66071,2.33221,0.787023,-0.348773,-1.37657,1.66999
x459,2.66108,2.33085,0.78524,-0.330739,-1.3762,1.65056
x460,2.6606,2.32935,0.782442,-0.308776,-1.37432,1.62698
x461,2.65918,2.32871,0.779997,-0.300153,-1.37349,1.61797
x462,2.65683,2.32824,0.777116,-0.294347,-1.37511,1.61296
x463,2.65366,2.32774,0.774229,-0.286354,-1.37835,1.60689
x464,2.64959,2.32698,0.771592,-0.270397,-1.3825,1.59402
x465,2.64476,2.32576,0.769643,-0.241201,-1.38654,1.56895
x466,2.63918,2.32422,0.768737,-0.206666,-1.38912,1.53889
x467,2.63321,2.32276,0.768997,-0.181161,-1.38968,1.51735
x468,2.62025,2.32017,0.77256,-0.157439,-1.38664,1.50088
x469,2.60186,2.3178,0.782669,-0.182132,-1.37785,1.53573
x470,2.58358,2.3174,0.797881,-0.273709,-1.36833,1.64183
x471,2.56851,2.31876,0.812063,-0.354274,-1.35941,1.73801
x472,2.55418,2.32157,0.821002,-0.37365,-1.35073,1.77113
x473,2.53751,2.32743,0.818114,-0.353848,-1.34635,1.76588
x474,2.51598,2.33786,0.786593,-0.34103,-1.35558,1.77066
x475,2.51092,2.34056,0.775032,-0.348388,-1.36018,1.78221
x476,2.50702,2.34259,0.765723,-0.352831,-1.36296,1.79035
x477,2.50279,2.34461,0.75586,-0.351319,-1.3642,1.79356
x478,2.49838,2.34655,0.745659,-0.344243,-1.36436,1.79189
x479,2.49235,2.34893,0.731474,-0.327273,-1.36381,1.78276
x480,2.48648,2.35094,0.716948,-0.303675,-1.36353,1.76693
x481,2.48098,2.35264,0.702019,-0.275578,-1.36467,1.74625
x482,2.47624,2.35403,0.687592,-0.245838,-1.36706,1.72324
x483,2.47212,2.3552,0.673262,-0.213781,-1.37002,1.69744
x484,2.4687,2.35616,0.659553,-0.181077,-1.37274,1.67032
x485,2.46222,2.35833,0.624173,-0.0952465,-1.37352,1.59712
x486,2.46062,2.35891,0.611468,-0.0663271,-1.37093,1.5723
x487,2.45934,2.3591,0.597905,-0.0344364,-1.36881,1.54458
x488,2.45857,2.35892,0.583208,0.00100741,-1.36749,1.51302
x489,2.45854,2.3584,0.568002,0.0387733,-1.36738,1.47824
x490,2.45952,2.35754,0.551964,0.080389,-1.36887,1.43834
x491,2.46167,2.35645,0.535789,0.125075,-1.37249,1.39371
x492,2.46505,2.35518,0.519057,0.174917,-1.37851,1.34249
x493,2.46937,2.35379,0.502334,0.229295,-1.38646,1.28566
x494,2.47462,2.35229,0.485111,0.291262,-1.39631,1.2204
x495,2.48048,2.35079,0.467968,0.36051,-1.40747,1.14742
x496,2.48674,2.34921,0.450791,0.440272,-1.41877,1.0638
x497,2.49338,2.34746,0.433454,0.533962,-1.42904,0.966186
x498,2.51657,2.34077,0.378432,0.926971,-1.4505,0.560556
x499,2.54045,2.33316,0.328753,1.3531,-1.44891,0.122747
